text,label
['DISTRIBUTORSHIP AGREEMENT'],Anti-Assignment
['DISTRIBUTORSHIP AGREEMENT'],Minimum Commitment
['DISTRIBUTORSHIP AGREEMENT'],License Grant
['DISTRIBUTORSHIP AGREEMENT'],Non-Transferable License
['DISTRIBUTORSHIP AGREEMENT'],Post-Termination Services
['DISTRIBUTORSHIP AGREEMENT'],Uncapped Liability
['DISTRIBUTORSHIP AGREEMENT'],Cap On Liability
['DISTRIBUTORSHIP AGREEMENT'],Warranty Duration
['DISTRIBUTORSHIP AGREEMENT'],Insurance
['DISTRIBUTORSHIP AGREEMENT'],Covenant Not To Sue
['DISTRIBUTORSHIP AGREEMENT'],Non-Compete
['DISTRIBUTORSHIP AGREEMENT'],Exclusivity
['DISTRIBUTORSHIP AGREEMENT'],Termination For Convenience
['DISTRIBUTORSHIP AGREEMENT'],Change Of Control
['DISTRIBUTORSHIP AGREEMENT'],Anti-Assignment
['DISTRIBUTORSHIP AGREEMENT'],Revenue/Profit Sharing
['DISTRIBUTORSHIP AGREEMENT'],Ip Ownership Assignment
['DISTRIBUTORSHIP AGREEMENT'],Joint Ip Ownership
['DISTRIBUTORSHIP AGREEMENT'],License Grant
['DISTRIBUTORSHIP AGREEMENT'],Affiliate License-Licensor
['DISTRIBUTORSHIP AGREEMENT'],Affiliate License-Licensee
['DISTRIBUTORSHIP AGREEMENT'],Irrevocable Or Perpetual License
['DISTRIBUTORSHIP AGREEMENT'],Post-Termination Services
['DISTRIBUTORSHIP AGREEMENT'],Audit Rights
['DISTRIBUTORSHIP AGREEMENT'],Uncapped Liability
['DISTRIBUTORSHIP AGREEMENT'],Cap On Liability
['DISTRIBUTORSHIP AGREEMENT'],Insurance
['DISTRIBUTORSHIP AGREEMENT'],Covenant Not To Sue
['INTELLECTUAL PROPERTY AGREEMENT'],Non-Disparagement
['INTELLECTUAL PROPERTY AGREEMENT'],Anti-Assignment
['INTELLECTUAL PROPERTY AGREEMENT'],Minimum Commitment
['INTELLECTUAL PROPERTY AGREEMENT'],Ip Ownership Assignment
['INTELLECTUAL PROPERTY AGREEMENT'],License Grant
['INTELLECTUAL PROPERTY AGREEMENT'],Non-Transferable License
['INTELLECTUAL PROPERTY AGREEMENT'],Affiliate License-Licensor
['INTELLECTUAL PROPERTY AGREEMENT'],Affiliate License-Licensee
['INTELLECTUAL PROPERTY AGREEMENT'],Irrevocable Or Perpetual License
['INTELLECTUAL PROPERTY AGREEMENT'],Covenant Not To Sue
['WIRELESS CONTENT LICENSE AGREEMENT'],Exclusivity
['WIRELESS CONTENT LICENSE AGREEMENT'],Non-Disparagement
['WIRELESS CONTENT LICENSE AGREEMENT'],Rofr/Rofo/Rofn
['WIRELESS CONTENT LICENSE AGREEMENT'],Change Of Control
['WIRELESS CONTENT LICENSE AGREEMENT'],Anti-Assignment
['WIRELESS CONTENT LICENSE AGREEMENT'],Revenue/Profit Sharing
['WIRELESS CONTENT LICENSE AGREEMENT'],Minimum Commitment
['WIRELESS CONTENT LICENSE AGREEMENT'],Volume Restriction
['WIRELESS CONTENT LICENSE AGREEMENT'],Ip Ownership Assignment
['WIRELESS CONTENT LICENSE AGREEMENT'],License Grant
['WIRELESS CONTENT LICENSE AGREEMENT'],Non-Transferable License
['WIRELESS CONTENT LICENSE AGREEMENT'],Post-Termination Services
['WIRELESS CONTENT LICENSE AGREEMENT'],Audit Rights
['WIRELESS CONTENT LICENSE AGREEMENT'],Cap On Liability
['WIRELESS CONTENT LICENSE AGREEMENT'],Liquidated Damages
['WIRELESS CONTENT LICENSE AGREEMENT'],Covenant Not To Sue
"['Wireless Content License Agreement Number 12965', 'AMENDMENT NO. 1']",Exclusivity
"['Wireless Content License Agreement Number 12965', 'AMENDMENT NO. 1']",Revenue/Profit Sharing
"['Wireless Content License Agreement Number 12965', 'AMENDMENT NO. 1']",Minimum Commitment
"['Wireless Content License Agreement Number 12965', 'AMENDMENT NO. 1']",Volume Restriction
"['Wireless Content License Agreement Number 12965', 'AMENDMENT NO. 1']",License Grant
"['Wireless Content License Agreement Number 12965', 'AMENDMENT NO. 1']",Non-Transferable License
"['Wireless Content License Agreement Number 12965', 'AMENDMENT NO. 2']",Revenue/Profit Sharing
"['Wireless Content License Agreement Number 12965', 'AMENDMENT NO. 2']",License Grant
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],Most Favored Nation
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],Exclusivity
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],Change Of Control
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],Anti-Assignment
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],License Grant
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],Non-Transferable License
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],Affiliate License-Licensee
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],Post-Termination Services
['DOMAIN NAME AND CONTENT LICENSE AGREEMENT'],Covenant Not To Sue
['ENDORSEMENT AGREEMENT'],Competitive Restriction Exception
['ENDORSEMENT AGREEMENT'],Exclusivity
['ENDORSEMENT AGREEMENT'],Non-Disparagement
['ENDORSEMENT AGREEMENT'],Anti-Assignment
['ENDORSEMENT AGREEMENT'],Minimum Commitment
['ENDORSEMENT AGREEMENT'],Volume Restriction
['ENDORSEMENT AGREEMENT'],Ip Ownership Assignment
['ENDORSEMENT AGREEMENT'],License Grant
['ENDORSEMENT AGREEMENT'],Non-Transferable License
['ENDORSEMENT AGREEMENT'],Irrevocable Or Perpetual License
['ENDORSEMENT AGREEMENT'],Post-Termination Services
['ENDORSEMENT AGREEMENT'],Cap On Liability
['ENDORSEMENT AGREEMENT'],Insurance
['ENDORSEMENT AGREEMENT'],Covenant Not To Sue
['SAMPLE OF NON-DISCLOSURE AND NON-COMPETITION AGREEMENT'],Non-Compete
['SAMPLE OF NON-DISCLOSURE AND NON-COMPETITION AGREEMENT'],No-Solicit Of Customers
['SAMPLE OF NON-DISCLOSURE AND NON-COMPETITION AGREEMENT'],No-Solicit Of Employees
['SAMPLE OF NON-DISCLOSURE AND NON-COMPETITION AGREEMENT'],Third Party Beneficiary
['FORM OF FRANCHISE AGREEMENT'],Non-Compete
['FORM OF FRANCHISE AGREEMENT'],No-Solicit Of Customers
['FORM OF FRANCHISE AGREEMENT'],No-Solicit Of Employees
['FORM OF FRANCHISE AGREEMENT'],Termination For Convenience
['FORM OF FRANCHISE AGREEMENT'],Rofr/Rofo/Rofn
['FORM OF FRANCHISE AGREEMENT'],Change Of Control
['FORM OF FRANCHISE AGREEMENT'],Anti-Assignment
['FORM OF FRANCHISE AGREEMENT'],Revenue/Profit Sharing
['FORM OF FRANCHISE AGREEMENT'],Minimum Commitment
['FORM OF FRANCHISE AGREEMENT'],Ip Ownership Assignment
['FORM OF FRANCHISE AGREEMENT'],License Grant
['FORM OF FRANCHISE AGREEMENT'],Non-Transferable License
['FORM OF FRANCHISE AGREEMENT'],Post-Termination Services
['FORM OF FRANCHISE AGREEMENT'],Audit Rights
['FORM OF FRANCHISE AGREEMENT'],Cap On Liability
['FORM OF FRANCHISE AGREEMENT'],Liquidated Damages
['FORM OF FRANCHISE AGREEMENT'],Insurance
['FORM OF FRANCHISE AGREEMENT'],Covenant Not To Sue
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Most Favored Nation
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Non-Compete
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Exclusivity
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Non-Disparagement
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Rofr/Rofo/Rofn
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Anti-Assignment
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Revenue/Profit Sharing
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Minimum Commitment
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Volume Restriction
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Ip Ownership Assignment
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Joint Ip Ownership
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",License Grant
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Non-Transferable License
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Irrevocable Or Perpetual License
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Post-Termination Services
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Audit Rights
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Uncapped Liability
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Cap On Liability
"['CONTENT LICENSE, MARKETING AND SALES AGREEMENT']",Insurance
['SUPPLIER/SUBCONTRACTOR CONTRACT'],Non-Compete
['SUPPLIER/SUBCONTRACTOR CONTRACT'],Third Party Beneficiary
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Exclusivity
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Termination For Convenience
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Anti-Assignment
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Minimum Commitment
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],License Grant
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Non-Transferable License
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Affiliate License-Licensee
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Post-Termination Services
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Audit Rights
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Uncapped Liability
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Cap On Liability
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Warranty Duration
['NONEXCLUSIVE VALUE ADDED DISTRIBUTOR AGREEMENT'],Insurance
['Software License Agreement [v.08.05.03]'],Termination For Convenience
['Software License Agreement [v.08.05.03]'],Anti-Assignment
['Software License Agreement [v.08.05.03]'],License Grant
['Software License Agreement [v.08.05.03]'],Non-Transferable License
['Software License Agreement [v.08.05.03]'],Audit Rights
['Software License Agreement [v.08.05.03]'],Cap On Liability
['Software License Agreement [v.08.05.03]'],Warranty Duration
['SOFTWARE DEVELOPMENT AGREEMENT'],Non-Disparagement
['SOFTWARE DEVELOPMENT AGREEMENT'],Termination For Convenience
['SOFTWARE DEVELOPMENT AGREEMENT'],Anti-Assignment
['SOFTWARE DEVELOPMENT AGREEMENT'],Ip Ownership Assignment
['SOFTWARE DEVELOPMENT AGREEMENT'],License Grant
['SOFTWARE DEVELOPMENT AGREEMENT'],Post-Termination Services
['MANUFACTURING AGREEMENT'],Anti-Assignment
['MANUFACTURING AGREEMENT'],Minimum Commitment
['MANUFACTURING AGREEMENT'],Post-Termination Services
['MANUFACTURING AGREEMENT'],Audit Rights
['MANUFACTURING AGREEMENT'],Insurance
"['MANUFACTURING AGREEMENT', 'AMENDMENT NO. 1']",Minimum Commitment
['CONSULTING AGREEMENT'],Termination For Convenience
['CONSULTING AGREEMENT'],Change Of Control
['CONSULTING AGREEMENT'],Anti-Assignment
['CONSULTING AGREEMENT'],Revenue/Profit Sharing
['CONSULTING AGREEMENT'],Non-Compete
['CONSULTING AGREEMENT'],Termination For Convenience
['CONSULTING AGREEMENT'],Anti-Assignment
['CONSULTING AGREEMENT'],Volume Restriction
['CONSULTING AGREEMENT'],Ip Ownership Assignment
['CONSULTING AGREEMENT'],License Grant
['CONSULTING AGREEMENT'],Irrevocable Or Perpetual License
['CONSULTING AGREEMENT'],Post-Termination Services
['CONSULTING AGREEMENT'],Post-Termination Services
['CONSULTING AGREEMENT'],No-Solicit Of Customers
['CONSULTING AGREEMENT'],Anti-Assignment
['CONSULTING AGREEMENT'],Termination For Convenience
['CONSULTING AGREEMENT'],Anti-Assignment
['CONSULTING AGREEMENT'],Competitive Restriction Exception
['CONSULTING AGREEMENT'],Non-Compete
['CONSULTING AGREEMENT'],No-Solicit Of Customers
['CONSULTING AGREEMENT'],No-Solicit Of Employees
['CONSULTING AGREEMENT'],Non-Disparagement
['CONSULTING AGREEMENT'],Termination For Convenience
['CONSULTING AGREEMENT'],Change Of Control
['CONSULTING AGREEMENT'],Anti-Assignment
['CONSULTING AGREEMENT'],Revenue/Profit Sharing
['CONSULTING AGREEMENT'],Ip Ownership Assignment
['CONSULTING AGREEMENT'],Liquidated Damages
['CONSULTING AGREEMENT'],Insurance
['Consulting Agreement'],Non-Compete
['Consulting Agreement'],No-Solicit Of Customers
['Consulting Agreement'],No-Solicit Of Employees
['Consulting Agreement'],Termination For Convenience
['Consulting Agreement'],Anti-Assignment
['Consulting Agreement'],Ip Ownership Assignment
['Consulting Agreement'],License Grant
['Consulting Agreement'],Irrevocable Or Perpetual License
['Consulting Agreement'],Post-Termination Services
['Consulting Agreement'],Cap On Liability
['CONSULTING AGREEMENT'],No-Solicit Of Employees
['CONSULTING AGREEMENT'],Termination For Convenience
['CONSULTING AGREEMENT'],Ip Ownership Assignment
['CONSULTING AGREEMENT'],No-Solicit Of Employees
['CONSULTING AGREEMENT'],Termination For Convenience
['CONSULTING AGREEMENT'],Anti-Assignment
['CONSULTING AGREEMENT'],Revenue/Profit Sharing
['CONSULTING AGREEMENT'],Ip Ownership Assignment
['CONSULTING AGREEMENT'],License Grant
['CONSULTING AGREEMENT'],Irrevocable Or Perpetual License
['CONSULTING AGREEMENT'],No-Solicit Of Employees
['CONSULTING AGREEMENT'],Termination For Convenience
['CONSULTING AGREEMENT'],Change Of Control
['CONSULTING AGREEMENT'],Anti-Assignment
['CONSULTING AGREEMENT'],Ip Ownership Assignment
['CONSULTING AGREEMENT'],Post-Termination Services
['CONSULTING AGREEMENT'],Cap On Liability
['CONSULTING AGREEMENT'],Liquidated Damages
['FRANCHISE AGREEMENT'],Competitive Restriction Exception
['FRANCHISE AGREEMENT'],Non-Compete
['FRANCHISE AGREEMENT'],Exclusivity
['FRANCHISE AGREEMENT'],No-Solicit Of Customers
['FRANCHISE AGREEMENT'],No-Solicit Of Employees
['FRANCHISE AGREEMENT'],Non-Disparagement
['FRANCHISE AGREEMENT'],Termination For Convenience
['FRANCHISE AGREEMENT'],Rofr/Rofo/Rofn
['FRANCHISE AGREEMENT'],Change Of Control
['FRANCHISE AGREEMENT'],Anti-Assignment
['FRANCHISE AGREEMENT'],Revenue/Profit Sharing
['FRANCHISE AGREEMENT'],Ip Ownership Assignment
['FRANCHISE AGREEMENT'],License Grant
['FRANCHISE AGREEMENT'],Affiliate License-Licensee
['FRANCHISE AGREEMENT'],Irrevocable Or Perpetual License
['FRANCHISE AGREEMENT'],Post-Termination Services
['FRANCHISE AGREEMENT'],Audit Rights
['FRANCHISE AGREEMENT'],Cap On Liability
['FRANCHISE AGREEMENT'],Insurance
['FRANCHISE AGREEMENT'],Covenant Not To Sue
['CONSULTING AGREEMENT'],Exclusivity
['CONSULTING AGREEMENT'],No-Solicit Of Employees
['CONSULTING AGREEMENT'],Termination For Convenience
['CONSULTING AGREEMENT'],Anti-Assignment
['CONSULTING AGREEMENT'],Ip Ownership Assignment
['WEB SITE HOSTING AGREEMENT'],Termination For Convenience
['WEB SITE HOSTING AGREEMENT'],Cap On Liability
['HOSTING AGREEMENT'],Anti-Assignment
['HOSTING AGREEMENT'],License Grant
['HOSTING AGREEMENT'],Non-Transferable License
['HOSTING AGREEMENT'],Post-Termination Services
['HOSTING AGREEMENT'],Uncapped Liability
['HOSTING AGREEMENT'],Cap On Liability
['Online Hosting Agreement'],Termination For Convenience
['Online Hosting Agreement'],Change Of Control
['Online Hosting Agreement'],Anti-Assignment
['Online Hosting Agreement'],Ip Ownership Assignment
['Online Hosting Agreement'],Audit Rights
['LICENSE AND HOSTING AGREEMENT'],Anti-Assignment
['LICENSE AND HOSTING AGREEMENT'],License Grant
['LICENSE AND HOSTING AGREEMENT'],Irrevocable Or Perpetual License
['LICENSE AND HOSTING AGREEMENT'],Post-Termination Services
['LICENSE AND HOSTING AGREEMENT'],Uncapped Liability
['LICENSE AND HOSTING AGREEMENT'],Cap On Liability
['LICENSE AND HOSTING AGREEMENT'],Insurance
['Franchise Agreement'],Competitive Restriction Exception
['Franchise Agreement'],Non-Compete
['Franchise Agreement'],Exclusivity
['Franchise Agreement'],No-Solicit Of Customers
['Franchise Agreement'],No-Solicit Of Employees
['Franchise Agreement'],Rofr/Rofo/Rofn
['Franchise Agreement'],Change Of Control
['Franchise Agreement'],Anti-Assignment
['Franchise Agreement'],Revenue/Profit Sharing
['Franchise Agreement'],Minimum Commitment
['Franchise Agreement'],Ip Ownership Assignment
['Franchise Agreement'],License Grant
['Franchise Agreement'],Non-Transferable License
['Franchise Agreement'],Post-Termination Services
['Franchise Agreement'],Audit Rights
['Franchise Agreement'],Liquidated Damages
['Franchise Agreement'],Insurance
['Franchise Agreement'],Covenant Not To Sue
['Franchise Agreement'],Third Party Beneficiary
['AGENCY AGREEMENT'],Exclusivity
['AGENCY AGREEMENT'],Termination For Convenience
['AGENCY AGREEMENT'],Anti-Assignment
['AGENCY AGREEMENT'],License Grant
['AGENCY AGREEMENT'],Post-Termination Services
['AGENCY AGREEMENT'],Audit Rights
['AGENCY AGREEMENT'],Liquidated Damages
['AGENCY AGREEMENT'],Insurance
['AGENCY AGREEMENT'],Exclusivity
['AGENCY AGREEMENT'],Revenue/Profit Sharing
['AGENCY AGREEMENT'],Minimum Commitment
['AGENCY AGREEMENT'],Cap On Liability
['Support and Maintenance Agreement'],Cap On Liability
['Yield Maintenance Agreement'],Anti-Assignment
['Yield Maintenance Agreement'],Cap On Liability
['MAINTENANCE AGREEMENT'],Price Restrictions
['MAINTENANCE AGREEMENT'],Anti-Assignment
['MAINTENANCE AGREEMENT'],Minimum Commitment
['MAINTENANCE AGREEMENT'],Ip Ownership Assignment
['MAINTENANCE AGREEMENT'],Cap On Liability
['Services Agreement'],Termination For Convenience
['Services Agreement'],Anti-Assignment
['Services Agreement'],Ip Ownership Assignment
['SERVICING AGREEMENT'],Termination For Convenience
['SERVICING AGREEMENT'],Audit Rights
['SERVICING AGREEMENT'],Cap On Liability
['SERVICING AGREEMENT'],Post-Termination Services
['SERVICING AGREEMENT'],Audit Rights
['SERVICING AGREEMENT'],Covenant Not To Sue
['SERVICING AGREEMENT'],Third Party Beneficiary
['SERVICE AGREEMENT FOR TRANSFER AGENT SERVICES'],Anti-Assignment
['SERVICE AGREEMENT FOR TRANSFER AGENT SERVICES'],Cap On Liability
['SERVICE AGREEMENT FOR TRANSFER AGENT SERVICES'],Liquidated Damages
['SERVICES AGREEMENT'],Termination For Convenience
['SERVICES AGREEMENT'],Anti-Assignment
['SERVICES AGREEMENT'],Post-Termination Services
['SERVICES AGREEMENT'],Audit Rights
['Master Service Agreement'],Termination For Convenience
['Master Service Agreement'],Anti-Assignment
['Master Service Agreement'],Ip Ownership Assignment
['Master Service Agreement'],Post-Termination Services
['Master Service Agreement'],Uncapped Liability
['Master Service Agreement'],Cap On Liability
['MASTER SERVICES AGREEMENT ('],No-Solicit Of Employees
['MASTER SERVICES AGREEMENT ('],Termination For Convenience
['MASTER SERVICES AGREEMENT ('],Anti-Assignment
['MASTER SERVICES AGREEMENT ('],Ip Ownership Assignment
['MASTER SERVICES AGREEMENT ('],License Grant
['MASTER SERVICES AGREEMENT ('],Irrevocable Or Perpetual License
['MASTER SERVICES AGREEMENT ('],Uncapped Liability
['MASTER SERVICES AGREEMENT ('],Cap On Liability
['MASTER SERVICES AGREEMENT ('],Insurance
['SERVICES AGREEMENT'],Termination For Convenience
['SERVICES AGREEMENT'],Anti-Assignment
['SERVICES AGREEMENT'],Audit Rights
['SERVICES AGREEMENT'],Cap On Liability
['SERVICES AGREEMENT'],Non-Compete
['SERVICES AGREEMENT'],No-Solicit Of Customers
['SERVICES AGREEMENT'],No-Solicit Of Employees
['SERVICES AGREEMENT'],Termination For Convenience
['SERVICES AGREEMENT'],Anti-Assignment
['SERVICE AGREEMENT'],Termination For Convenience
['SERVICE AGREEMENT'],Anti-Assignment
['SERVICE AGREEMENT'],Audit Rights
['SERVICE AGREEMENT'],Cap On Liability
['SERVICES AGREEMENT'],Termination For Convenience
['SERVICES AGREEMENT'],Anti-Assignment
['SERVICE AGREEMENT'],Competitive Restriction Exception
['SERVICE AGREEMENT'],Non-Compete
['SERVICE AGREEMENT'],No-Solicit Of Customers
['SERVICE AGREEMENT'],No-Solicit Of Employees
['SERVICE AGREEMENT'],Termination For Convenience
['SERVICE AGREEMENT'],Ip Ownership Assignment
['SERVICE AGREEMENT'],Insurance
['SERVICE AGREEMENT'],Competitive Restriction Exception
['SERVICE AGREEMENT'],Non-Compete
['SERVICE AGREEMENT'],No-Solicit Of Employees
['SERVICE AGREEMENT'],Termination For Convenience
['SERVICE AGREEMENT'],Rofr/Rofo/Rofn
['SERVICE AGREEMENT'],Ip Ownership Assignment
['SERVICE AGREEMENT'],Post-Termination Services
['SERVICE AGREEMENT'],Covenant Not To Sue
['SERVICE AGREEMENT'],Termination For Convenience
['SERVICE AGREEMENT'],Anti-Assignment
['SERVICE AGREEMENT'],Anti-Assignment
['SERVICE AGREEMENT'],Revenue/Profit Sharing
['SERVICE AGREEMENT'],Liquidated Damages
['Service Agreement'],Anti-Assignment
['Service Agreement'],Audit Rights
['Service Agreement'],Uncapped Liability
['Service Agreement'],Cap On Liability
['SERVICE AGREEMENT'],No-Solicit Of Employees
['SERVICE AGREEMENT'],Non-Disparagement
['SERVICE AGREEMENT'],Termination For Convenience
['SERVICE AGREEMENT'],Ip Ownership Assignment
['SERVICE AGREEMENT'],Joint Ip Ownership
['SERVICE AGREEMENT'],Covenant Not To Sue
['SPONSORSHIP AGREEMENT'],Termination For Convenience
['SPONSORSHIP AGREEMENT'],Revenue/Profit Sharing
['SPONSORSHIP AGREEMENT'],Cap On Liability
['Sponsorship Agreement'],Anti-Assignment
['Sponsorship Agreement'],Minimum Commitment
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Competitive Restriction Exception
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Exclusivity
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Change Of Control
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Anti-Assignment
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Revenue/Profit Sharing
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],License Grant
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Post-Termination Services
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Audit Rights
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Cap On Liability
['SPONSORSHIP AND DEVELOPMENT AGREEMENT'],Third Party Beneficiary
['SPONSORSHIP AGREEMENT'],Most Favored Nation
['SPONSORSHIP AGREEMENT'],Non-Compete
['SPONSORSHIP AGREEMENT'],Non-Disparagement
['SPONSORSHIP AGREEMENT'],Termination For Convenience
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],Cap On Liability
['SPONSORSHIP AGREEMENT'],Insurance
['SPONSORSHIP AGREEMENT'],Termination For Convenience
['SPONSORSHIP AGREEMENT'],Change Of Control
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['SPONSORSHIP AGREEMENT'],Minimum Commitment
['SPONSORSHIP AGREEMENT'],Audit Rights
['SPONSORSHIP AGREEMENT'],Cap On Liability
['SPONSORSHIP AGREEMENT'],Covenant Not To Sue
['SPONSORSHIP AGREEMENT'],Anti-Assignment
['Sponsorship Agreement'],Competitive Restriction Exception
['Sponsorship Agreement'],Non-Compete
['Sponsorship Agreement'],Rofr/Rofo/Rofn
['Sponsorship Agreement'],Anti-Assignment
['Sponsorship Agreement'],Revenue/Profit Sharing
['Sponsorship Agreement'],Minimum Commitment
['Sponsorship Agreement'],License Grant
['Sponsorship Agreement'],Post-Termination Services
['Sponsorship Agreement'],Audit Rights
['Sponsorship Agreement'],Uncapped Liability
['Sponsorship Agreement'],Cap On Liability
['SPONSORSHIP AGREEMENT'],Competitive Restriction Exception
['SPONSORSHIP AGREEMENT'],Exclusivity
['SPONSORSHIP AGREEMENT'],Non-Disparagement
['SPONSORSHIP AGREEMENT'],Rofr/Rofo/Rofn
